y_field,match,match_norm,game_date,question_number,question,question_type,target_team,target_player,line,crowd_percent,submitted_percent,result,actual_rbp,source_batch,has_market_context,favorite_team,underdog_team,favorite_win_prob,underdog_win_prob,favorite_gap,target_team_win_prob,target_is_favorite,target_is_underdog,target_is_neutral_or_unknown,target_role_bucket,match_total_over_2_5_prob,btts_prob,halftime_draw_prob,target_team_implied_strength,is_player_prop,is_team_prop,is_match_prop,is_compound_question,is_second_half_question,is_halftime_question,is_threshold_question,threshold_line,is_fouls_question,is_cards_question,is_sot_question,is_corners_question,is_offsides_question,is_goal_question,is_penalty_question,is_favorite_dominance_question,is_underdog_activity_question,target_player_present
0.51,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q1,Will Mexico be caught offside 2 or more times?,team_offsides_over,nan,nan,,51,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.33,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q2,Will Mexico score the first goal of the game and South Korea score in the second half?,compound_first_goal_score_2h,nan,nan,,33,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,1,1,0,0,,0,0,0,0,0,1,0,0,0,1
0.41,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q3,Will South Korea finish with more corner kicks than Mexico?,team_more_corners_full,nan,nan,,41,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1
0.49,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q4,Will Mexico win the match?,team_win,nan,nan,,49,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.4,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q5,"At halftime, will Mexico be winning?",halftime_team_winning,nan,nan,,40,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,1,0,,0,0,0,0,0,0,0,1,0,1
0.48,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q6,Will the match have 3 or more total goals?,match_total_over,nan,nan,,48,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.5,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q7,Will South Korea score in the second half?,team_score_2h,nan,nan,,50,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,1
0.48,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q8,Will there be 4 or more total cards shown?,total_cards_over,nan,nan,,48,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,1,,0,1,0,0,0,0,0,0,0,1
0.42,Mexico vs South Korea,Mexico vs South Korea,2026-06-18,Q9,Will Son Heung-min score or assist a goal (excluding own goals)?,player_goal_or_assist,nan,nan,,42,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,1
0.44,United States vs Australia,United States vs Australia,2026-06-19,Q1,Will United States commit more fouls than Australia?,team_more_fouls,nan,nan,,44,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.45,United States vs Australia,United States vs Australia,2026-06-19,Q2,Will Australia be caught offside 2 or more times?,team_offsides_over,nan,nan,,45,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.52,United States vs Australia,United States vs Australia,2026-06-19,Q3,Will United States score more goals than Australia in the second half?,team_more_goals_2h,nan,nan,,52,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,1
0.63,United States vs Australia,United States vs Australia,2026-06-19,Q4,Will United States have more shots on target than Australia in the second half?,team_more_sot_2h,nan,nan,,63,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,1
0.34,United States vs Australia,United States vs Australia,2026-06-19,Q5,Will Australia finish with more corner kicks than United States?,team_more_corners_full,nan,nan,,34,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,1
0.43,United States vs Australia,United States vs Australia,2026-06-19,Q6,Will both teams score AND the match have 3 or more total goals?,compound_btts_over_2_5,nan,nan,,43,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,1,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.62,United States vs Australia,United States vs Australia,2026-06-19,Q7,Will United States win the match?,team_win,nan,nan,,62,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.45,United States vs Australia,United States vs Australia,2026-06-19,Q8,Will there be 4 or more total cards shown?,total_cards_over,nan,nan,,45,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,1,,0,1,0,0,0,0,0,0,0,1
0.65,United States vs Australia,United States vs Australia,2026-06-19,Q9,Will Folarin Balogun have at least 1 shot on target?,player_sot_over,nan,nan,,65,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.49,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q1,Will Morocco be caught offside 2 or more times?,team_offsides_over,nan,nan,,49,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.44,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q2,Will Morocco commit more fouls than Scotland?,team_more_fouls,nan,nan,,44,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.58,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q3,Will Morocco receive at least 1 card in the second half?,team_card_2h,nan,nan,,58,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,1,,0,1,0,0,0,0,0,0,0,1
0.36,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q4,Will both teams score AND the match have 3 or more total goals?,compound_btts_over_2_5,nan,nan,,36,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,1,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.32,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q5,Will Scotland have more shots on target than Morocco in the second half?,team_more_sot_2h,nan,nan,,32,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,1,1,0,0,,0,0,1,0,0,0,0,0,0,1
0.41,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q6,Will Scotland be caught offside 2 or more times?,team_offsides_over,nan,nan,,41,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.24,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q7,Will Scotland win the match?,team_win,nan,nan,,24,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.5,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q8,Will Scotland have 3 or more shots on target?,team_sot_over,nan,nan,,50,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,1,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.48,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q9,Will Scott McTominay have at least 1 shot on target?,player_sot_over,nan,nan,,48,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.59,Scotland vs Morocco,Scotland vs Morocco,2026-06-19,Q10,Will Morocco score in the second half?,team_score_2h,nan,nan,,59,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,1
0.35,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q1,Will Brazil commit more fouls than Haiti?,team_more_fouls,nan,nan,,35,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.4,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q2,Will Haiti be caught offside 2 or more times?,team_offsides_over,nan,nan,,40,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.54,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q3,Will Haiti have at least 1 shot on target in the second half?,player_sot_2h_over,nan,nan,,54,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,1,1
0.32,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q4,Will Haiti have 2 or more shots on target in the second half?,team_sot_2h_over,nan,nan,,32,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,1,,0,0,1,0,0,0,0,0,1,1
0.55,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q5,Will Haiti receive more cards than Brazil?,team_more_cards,nan,nan,,55,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1
0.86,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q6,Will Brazil win the match?,team_win,nan,nan,,86,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.78,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q7,Will Brazil score in the second half?,team_score_2h,nan,nan,,78,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,1
0.41,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q8,Will Haiti have 3 or more corner kicks?,team_corners_over,nan,nan,,41,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,1
0.59,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q9,Will Brazil score 3 or more total goals?,team_total_goals_over,nan,nan,,59,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.3,Brazil vs Haiti,Brazil vs Haiti,2026-06-19,Q10,Will Duckens Nazon have at least 1 shot on target?,player_sot_over,nan,nan,,30,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.52,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q1,Will Paraguay receive more cards than Türkiye?,team_more_cards,nan,nan,,52,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1
0.51,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q2,Will Türkiye be caught offside 2 or more times?,team_offsides_over,nan,nan,,51,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.57,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q3,"In the second half, will Türkiye have more corner kicks than Paraguay?",team_more_corners_2h,nan,nan,,57,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,1,0,0,0,0,0,1
0.58,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q4,Will Paraguay commit more fouls than Türkiye?,team_more_fouls,nan,nan,,58,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.59,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q5,Will Türkiye have more shots on target than Paraguay in the second half?,team_more_sot_2h,nan,nan,,59,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,1
0.39,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q6,Will a penalty kick be awarded OR a red card be shown?,penalty_or_red_card,nan,nan,,39,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,0,,0,1,0,0,0,0,1,0,0,1
0.54,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q7,Will Türkiye win the match?,team_win,nan,nan,,54,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.5,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q8,Will the match have 2 or fewer total goals?,match_total_under,nan,nan,,50,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.41,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q9,Will Orkun Kökçü have at least 1 shot on target?,player_sot_over,nan,nan,,41,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.48,Turkey vs Paraguay,Turkey vs Paraguay,2026-06-19,Q10,Will Julio Enciso have at least 1 shot on target?,player_sot_over,nan,nan,,48,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.59,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q1,Will Netherlands win the match?,team_win,nan,nan,,59,57.0,Yes,0.67,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.52,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q2,Will Netherlands be caught offside 2 or more times?,team_offsides_over,nan,nan,,52,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.73,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q3,Will both teams have at least 1 shot on target in the second half?,both_teams_sot_2h_1plus,nan,nan,,73,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,1,0,1,,0,0,1,0,0,0,0,0,0,1
0.47,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q4,Will both teams score AND the match have 3 or more total goals?,compound_btts_over_2_5,nan,nan,,47,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,1,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.49,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q5,Will Netherlands score more goals than Sweden in the second half?,team_more_goals_2h,nan,nan,,49,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,0,1
0.47,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q6,Will Sweden receive more cards than Netherlands?,team_more_cards,nan,nan,,47,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1
0.5,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q7,Will Viktor Gyökeres have at least 1 shot on target in the second half?,player_sot_2h_over,nan,nan,,50,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,1,0,1,,0,0,1,0,0,0,0,0,1,1
0.43,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q8,"At halftime, will the match be tied?",halftime_draw,nan,nan,,43,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,1
0.58,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q9,Will there be 8 or more total shots on target?,match_total_sot_over,nan,nan,,58,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,1,,0,0,1,0,0,0,0,0,0,1
0.61,Netherlands vs Sweden,Netherlands vs Sweden,2026-06-20,Q10,Will Cody Gakpo have at least 1 shot on target?,player_sot_over,nan,nan,,61,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.69,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q1,Will Germany win the match?,team_win,nan,nan,,69,66.0,Yes,0.07,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.57,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q2,Will Ivory Coast commit more fouls than Germany?,team_more_fouls,nan,nan,,57,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.65,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q3,"At halftime, will both teams have at least 1 shot on target?",both_teams_sot_h1_1plus,nan,nan,,65,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,1,1,,0,0,1,0,0,0,0,0,0,1
0.52,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q4,Will the second half have more goals than the first half?,second_half_more_goals,nan,nan,,52,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,0,1
0.49,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q5,Will Germany be caught offside 2 or more times?,team_offsides_over,nan,nan,,49,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.27,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q6,Will Ivory Coast have more shots on target than Germany in the second half?,team_more_sot_2h,nan,nan,,27,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,1
0.44,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q7,Will Ivory Coast be caught offside 2 or more times?,team_offsides_over,nan,nan,,44,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,1
0.54,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q8,Will Ivory Coast receive more cards than Germany?,team_more_cards,nan,nan,,54,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,1
0.46,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q9,Will there be 4 or more total cards shown?,total_cards_over,nan,nan,,46,,No,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,0,1,0,0,0,1,,0,1,0,0,0,0,0,0,0,1
0.69,Germany vs Ivory Coast,Germany vs Ivory Coast,2026-06-20,Q10,Will Germany score in the second half?,team_score_2h,nan,nan,,69,,Yes,,raw_paste_collected_in_chat,0,,,,,,,0,0,1,unknown,,,,,0,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,1,1
0.8,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q1,Will Ecuador win the match?,team_win,nan,nan,,80,83.0,No,-2.49,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.57,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q2,Will the match have 3 or more total goals?,match_total_over,nan,nan,,57,61.0,No,-2.47,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,0,1,0,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.56,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q3,"At halftime, will both teams have at least 1 shot on target?",both_teams_sot_h1_1plus,nan,nan,,56,,No,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,0,1,0,0,1,1,,0,0,1,0,0,0,0,0,0,1
0.44,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q4,Will Ecuador commit more fouls than Curaçao?,team_more_fouls,nan,nan,,44,,No,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.5,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q5,Will the second half have more total goals than the first half?,second_half_more_goals,nan,nan,,50,,No,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,0,1,0,1,0,0,,0,0,0,0,0,1,0,0,0,1
0.27,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q6,Will Ecuador score the first goal of the game and Curaçao score in the second half?,compound_first_goal_score_2h,nan,nan,,27,,No,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,0,1,1,1,0,0,,0,0,0,0,0,1,0,0,0,1
0.39,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q7,Will a penalty kick be awarded OR a red card be shown in the match?,penalty_or_red_card,nan,nan,,39,,No,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,0,1,0,0,0,0,,0,1,0,0,0,0,1,0,0,1
0.63,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q8,Will Ecuador have 5 or more corner kicks?,team_corners_over,nan,nan,,63,,Yes,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,0,1,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,1
0.35,Ecuador vs Curaçao,Ecuador vs Curaçao,2026-06-20,Q9,Will Leandro Bacuna have at least 1 shot on target?,player_sot_over,nan,nan,,35,,Yes,,raw_paste_collected_in_chat,1,Ecuador,Curaçao,0.776612971316132,0.07552117425250286,0.7010917970636292,,0,0,1,neutral_or_unknown,0.5419687428887948,,,,1,0,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,1
0.33,Spain vs Saudi Arabia,Spain vs Saudi Arabia,2026-06-21,Q6,Will both teams score AND the match have 3 or more total goals?,compound_btts_over_2_5,nan,nan,,33,29.0,No,5.01,live_lock_spain_2026_06_21,1,Spain,Saudi Arabia,0.8696171109833117,0.04203079635400785,0.8275863146293039,,0,0,1,neutral_or_unknown,0.6977693200846762,0.37088351882890924,0.23906848045278056,,0,0,1,1,0,0,1,,0,0,0,0,0,1,0,0,0,1
0.85,Spain vs Saudi Arabia,Spain vs Saudi Arabia,2026-06-21,Q7,Will Spain win the match?,team_win,nan,nan,,85,87.0,Yes,2.29,live_lock_spain_2026_06_21,1,Spain,Saudi Arabia,0.8696171109833117,0.04203079635400785,0.8275863146293039,,0,0,1,neutral_or_unknown,0.6977693200846762,0.37088351882890924,0.23906848045278056,,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,1
0.58,Belgium vs Iran,Belgium vs Iran,2026-06-21,Q1,Will Iran commit more fouls than Belgium?,team_more_fouls,Iran,nan,,58,56.0,Yes,0.38,live_lock_belgium_2026_06_21,1,Belgium,Iran,0.6824747721254838,0.11504668663232646,0.5674280854931574,0.11504668663232646,0,1,0,underdog,0.5287015465850637,0.4628576635921183,0.3749857019073003,0.11504668663232646,0,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1
0.56,Belgium vs Iran,Belgium vs Iran,2026-06-21,Q2,Will there be 2 or more total cards shown in the second half?,total_cards_2h_over,nan,nan,1.5,56,50.0,No,8.8,live_lock_belgium_2026_06_21,1,Belgium,Iran,0.6824747721254838,0.11504668663232646,0.5674280854931574,,0,0,1,neutral_or_unknown,0.5287015465850637,0.4628576635921183,0.3749857019073003,,0,0,1,0,1,0,1,1.5,0,1,0,0,0,0,0,0,0,1
0.38,Belgium vs Iran,Belgium vs Iran,2026-06-21,Q3,Will both teams score AND will the match have 3 or more total goals?,compound_btts_over_2_5,nan,nan,2.5,38,33.0,No,5.7,live_lock_belgium_2026_06_21,1,Belgium,Iran,0.6824747721254838,0.11504668663232646,0.5674280854931574,,0,0,1,neutral_or_unknown,0.5287015465850637,0.4628576635921183,0.3749857019073003,,0,0,1,1,0,0,1,2.5,0,0,0,0,0,1,0,0,0,1
0.66,Belgium vs Iran,Belgium vs Iran,2026-06-21,Q4,Will Belgium have more shots on target than Iran in the second half?,team_more_sot_2h,Belgium,nan,,66,56.0,Yes,-5.92,live_lock_belgium_2026_06_21,1,Belgium,Iran,0.6824747721254838,0.11504668663232646,0.5674280854931574,0.6824747721254838,1,0,0,favorite,0.5287015465850637,0.4628576635921183,0.3749857019073003,0.6824747721254838,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,1
0.63,Belgium vs Iran,Belgium vs Iran,2026-06-21,Q5,Will there be 4 or more total shots on target in the second half?,total_sot_2h_over,nan,nan,3.5,63,58.0,Yes,-1.78,live_lock_belgium_2026_06_21,1,Belgium,Iran,0.6824747721254838,0.11504668663232646,0.5674280854931574,,0,0,1,neutral_or_unknown,0.5287015465850637,0.4628576635921183,0.3749857019073003,,0,0,1,0,1,0,1,3.5,0,0,1,0,0,0,0,0,0,1
